Fan,FanHours,Refrigerator,RefrigeratorHours,AirConditioner,AirConditionerHours,Television,TelevisionHours,Monitor,MonitorHours,MotorPump,MotorPumpHours,Month,City,UnitsConsumed,ElectricityBill
8,10,0,0,0,0,0,0,1,4,1,0,10,Hyderabad,184.8,641.6
2,16,0,0,0,0,1,3,3,5,1,1,8,Ahmedabad,121.5,456.38
0,0,1,24,0,0,2,5,1,8,0,0,8,New Delhi,147.6,442.8
7,7,0,0,1,4,3,8,2,1,0,0,1,Navi Mumbai,364.65,3367.17
2,5,1,24,3,2,1,5,0,0,1,0,7,Kolkata,415.5,2516.25
7,14,2,24,0,0,1,5,0,0,0,0,3,Pune,451.5,4565.7
7,1,2,24,0,0,3,4,0,0,1,1,11,Gurgaon,290.25,1141.31
4,10,1,24,1,8,2,2,2,4,0,0,2,Kolkata,579.6,3747.0
0,0,1,24,0,0,0,0,3,6,0,0,9,Vadodara,129.6,490.8
4,7,1,24,3,5,3,1,0,0,0,0,10,Ratnagiri,855.0,9921.0
4,15,0,0,3,0,2,6,1,2,1,0,7,Kolkata,173.4,890.4
3,0,0,0,1,5,2,5,1,2,0,0,12,Faridabad,257.4,968.85
0,0,2,24,1,2,1,1,3,4,0,0,8,Dahej,323.4,1384.18
7,2,0,0,1,5,3,8,1,5,1,1,2,Noida,357.0,2095.5
5,4,0,0,1,9,2,8,3,6,0,0,9,Dahej,519.6,2404.42
3,12,2,24,1,7,1,6,3,3,0,0,1,Ahmedabad,640.8,3034.66
6,12,1,24,1,8,3,6,0,0,1,2,9,Pune,729.0,8257.8
5,5,1,24,1,0,3,6,1,3,1,1,4,Ratnagiri,244.35,1904.59
8,2,1,24,1,0,1,5,1,9,0,0,12,Nagpur,169.8,1140.45
1,6,0,0,0,0,0,0,2,2,0,0,5,Mumbai,18.3,77.78
3,7,0,0,0,0,0,0,3,2,1,0,9,Navi Mumbai,54.45,231.41
1,6,1,24,1,2,3,6,2,6,1,1,3,Gurgaon,302.4,1207.98
8,4,2,24,0,0,0,0,0,0,0,0,9,Gurgaon,288.0,1129.5
6,13,2,24,3,10,1,7,1,5,1,0,3,New Delhi,1768.5,11948.0
8,5,1,24,3,1,1,1,2,8,1,3,4,Mumbai,422.7,4168.26
5,0,2,24,2,3,0,0,1,5,0,0,1,Ahmedabad,492.0,2260.9
6,5,0,0,1,9,0,0,3,7,0,0,2,New Delhi,497.7,2135.05
1,12,2,24,0,0,0,0,0,0,0,0,7,Chennai,243.0,279.0
0,0,1,24,1,3,2,5,1,0,0,0,3,Dahej,273.0,1122.1
8,7,1,24,1,2,1,1,2,1,1,1,12,Noida,351.9,2062.35
5,4,1,24,0,0,1,2,0,0,1,0,7,Shimla,159.0,141.78
7,6,1,24,0,0,0,0,0,0,1,3,4,Faridabad,270.0,1035.0
0,0,1,24,0,0,0,0,0,0,1,1,10,Faridabad,130.5,347.48
6,11,2,24,3,0,2,7,2,0,1,0,2,Faridabad,406.5,1879.43
0,0,2,24,2,6,0,0,1,9,1,2,3,New Delhi,811.8,4294.4
6,6,1,24,3,3,3,7,1,9,1,0,1,Mumbai,667.8,7449.96
8,4,2,24,2,5,1,0,0,0,1,1,5,Hyderabad,760.5,5354.5
7,15,0,0,3,7,0,0,2,6,0,0,3,Hyderabad,1195.65,9270.85
6,9,1,24,1,0,1,8,2,2,0,0,9,Nagpur,258.3,2047.58
5,5,1,24,0,0,3,8,0,0,1,2,12,New Delhi,281.25,965.62
2,15,1,24,3,9,0,0,0,0,0,0,9,Faridabad,1390.5,8805.05
1,14,0,0,1,6,0,0,2,5,1,3,4,Pune,381.0,3592.8
3,0,0,0,1,2,3,0,0,0,1,1,1,Chennai,112.5,18.75
3,3,1,24,2,8,2,2,2,3,1,3,8,Chennai,934.95,3659.7
0,0,1,24,2,2,1,8,3,6,1,3,11,Faridabad,401.1,1844.6
2,10,0,0,1,1,2,1,1,4,0,0,6,Chennai,100.8,1.2
5,1,0,0,0,0,1,1,2,5,1,3,12,Navi Mumbai,93.75,398.44
5,7,0,0,0,0,2,0,0,0,1,3,2,Dahej,146.25,561.56
2,12,0,0,0,0,2,4,1,1,0,0,12,Noida,79.2,435.6
2,2,1,24,1,4,0,0,2,3,1,3,3,Shimla,371.7,1214.44
6,3,0,0,0,0,1,5,1,2,1,0,7,Hyderabad,57.9,150.54
1,5,0,0,2,5,0,0,1,4,0,0,8,Noida,466.05,2804.32
1,14,0,0,1,0,2,0,0,0,1,3,7,Nagpur,99.0,420.75
4,0,0,0,1,9,2,0,1,8,0,0,10,Chennai,414.6,793.8
1,9,0,0,2,4,2,2,1,0,0,0,7,Vadodara,392.25,1742.2
7,10,2,24,0,0,2,2,0,0,1,0,10,Dahej,385.5,1707.1
8,14,1,24,3,3,3,7,1,6,1,0,3,Kolkata,835.2,5664.0
2,16,0,0,2,6,0,0,0,0,1,1,12,Nagpur,634.5,7010.4
7,3,0,0,2,4,3,6,2,4,1,0,7,Hyderabad,470.85,2747.65
4,11,1,24,3,9,3,2,3,0,0,0,12,Ratnagiri,1440.0,17643.0
8,7,2,24,0,0,1,1,2,2,1,2,7,New Delhi,394.8,1476.6
5,8,0,0,0,0,0,0,1,2,1,1,4,Faridabad,114.9,301.46
1,8,1,24,1,2,2,6,0,0,0,0,9,Navi Mumbai,252.0,1983.0
3,16,0,0,0,0,3,5,0,0,1,3,11,Nagpur,220.5,1660.12
5,13,1,24,3,2,3,2,2,4,0,0,4,Faridabad,551.85,2850.64
6,7,0,0,2,4,0,0,0,0,1,0,3,Gurgaon,454.5,2189.03
4,2,1,24,1,5,1,3,3,10,1,1,4,Navi Mumbai,418.5,4110.3
4,3,2,24,0,0,1,1,1,3,1,3,4,Dahej,317.1,1351.42
6,6,0,0,0,0,3,7,3,8,0,0,5,Ratnagiri,172.8,1171.2
3,11,1,24,0,0,2,7,2,10,0,0,9,Gurgaon,248.25,920.81
5,6,1,24,0,0,3,7,3,0,1,0,11,New Delhi,238.5,773.25
0,0,2,24,2,8,3,7,2,2,1,0,5,New Delhi,1003.8,5830.4
5,10,2,24,1,6,1,7,3,1,1,3,7,Mumbai,690.6,7750.92
1,11,2,24,3,6,1,7,1,10,1,2,9,Navi Mumbai,1128.75,13534.5
0,0,2,24,1,5,2,1,2,8,0,0,9,Navi Mumbai,466.2,4768.56
0,0,0,0,1,3,2,5,1,6,0,0,1,Shimla,172.2,196.82
1,5,1,24,1,4,1,0,1,9,0,0,4,Dahej,310.05,1314.76
2,16,2,24,0,0,1,3,0,0,1,1,2,Mumbai,319.5,2744.1
6,7,2,24,0,0,1,4,2,7,1,1,6,Dahej,361.8,1583.86
8,14,1,24,3,3,1,8,1,1,1,3,10,Chennai,857.7,3196.2
7,14,1,24,2,8,0,0,1,3,1,2,10,Dahej,1097.1,5407.42
3,3,0,0,1,1,1,3,0,0,0,0,6,Kolkata,74.25,334.12
8,9,2,24,2,9,2,5,3,4,1,1,10,Faridabad,1254.9,7842.29
6,13,0,0,3,9,2,6,3,6,0,0,10,Dahej,1448.1,7232.62
1,7,1,24,2,6,2,0,1,6,1,1,2,Shimla,693.45,3389.47
8,7,1,24,1,6,3,2,1,9,1,0,5,Shimla,532.8,2303.48
5,7,1,24,1,8,0,0,0,0,0,0,4,Noida,546.75,3345.24
4,2,1,24,3,2,3,0,1,0,0,0,4,Vadodara,396.0,1761.7
3,13,1,24,3,6,3,5,1,6,1,3,8,New Delhi,1125.45,6803.6
2,9,1,24,0,0,1,3,0,0,0,0,12,Pune,157.5,1014.38
5,16,1,24,2,0,1,8,2,9,1,2,5,Dahej,378.6,1671.22
8,11,2,24,0,0,1,8,1,10,0,0,11,Gurgaon,450.0,2160.0
0,0,1,24,0,0,1,0,2,10,1,1,12,Faridabad,154.5,428.62
1,1,2,24,2,4,0,0,1,1,1,0,5,Faridabad,579.45,3046.6
0,0,0,0,1,6,1,1,3,9,1,1,12,Pune,327.9,2860.02
3,8,1,24,1,0,0,0,1,4,0,0,2,Hyderabad,166.8,560.6
0,0,1,24,3,8,1,4,1,4,1,1,6,Kolkata,1227.3,8604.75
2,8,2,24,1,10,2,7,0,0,1,3,4,Vadodara,811.5,3922.3
7,10,0,0,2,4,3,2,1,7,0,0,1,Hyderabad,543.9,3405.1
1,0,2,24,3,3,1,8,2,6,1,3,5,Hyderabad,726.9,5052.1
7,14,0,0,0,0,0,0,0,0,0,0,11,New Delhi,220.5,692.25
5,6,1,24,0,0,0,0,3,3,1,1,5,Nagpur,208.8,1540.2
5,5,1,24,3,7,0,0,3,0,0,0,5,Gurgaon,1109.25,6808.18
6,0,0,0,2,8,2,8,3,2,1,2,11,Ahmedabad,820.2,3967.54
8,1,2,24,2,6,3,4,2,0,1,1,1,New Delhi,832.5,4460.0
1,8,0,0,0,0,3,3,1,3,0,0,11,Faridabad,48.6,106.92
1,4,1,24,2,8,1,3,1,7,0,0,12,Ratnagiri,854.4,9913.08
0,0,2,24,0,0,3,6,0,0,0,0,8,Chennai,270.0,360.0
8,6,1,24,0,0,3,3,1,10,0,0,4,Ratnagiri,255.0,2013.75
4,15,1,24,0,0,1,8,1,3,1,3,9,Noida,338.1,1972.65
1,3,2,24,3,0,1,8,3,10,1,3,5,Faridabad,350.25,1516.61
1,16,2,24,0,0,3,3,3,3,1,1,6,Pune,312.3,2644.74
6,11,2,24,1,0,3,7,2,7,1,0,10,Kolkata,444.3,2732.25
6,11,2,24,3,7,1,5,3,2,0,0,3,Shimla,1331.7,7704.04
4,13,2,24,3,0,0,0,1,5,1,0,5,Chennai,339.0,567.0
1,13,1,24,1,5,3,6,1,6,0,0,3,Mumbai,423.45,4178.61
2,14,2,24,2,0,1,4,0,0,0,0,11,Shimla,291.0,692.22
6,9,1,24,2,0,1,1,2,10,1,0,6,Kolkata,256.5,1389.0
2,7,1,24,2,10,1,4,3,2,1,1,11,Mumbai,1081.2,12906.84
7,9,2,24,0,0,1,3,1,4,1,3,3,Mumbai,439.05,4393.89
3,9,0,0,2,0,1,4,0,0,1,1,3,Kolkata,95.25,428.62
8,14,2,24,0,0,0,0,1,5,1,1,9,Chennai,496.5,1039.5
8,12,1,24,1,0,2,1,0,0,0,0,5,New Delhi,330.0,1185.0
4,8,2,24,1,8,1,8,1,2,0,0,12,New Delhi,674.4,3320.8
1,11,2,24,3,2,3,0,2,5,1,2,1,Kolkata,567.75,3658.12
4,6,1,24,3,10,0,0,2,4,0,0,8,Kolkata,1521.6,10812.0
3,0,1,24,2,1,0,0,3,0,0,0,5,Hyderabad,198.0,701.0
5,9,0,0,0,0,2,3,2,3,1,1,9,Mumbai,148.95,926.74
6,2,2,24,1,0,1,8,3,1,1,3,4,Faridabad,338.1,1438.25
3,4,0,0,0,0,1,5,1,0,0,0,4,Faridabad,42.0,92.4
0,0,0,0,3,2,1,3,3,4,0,0,6,Shimla,293.4,702.23
4,4,0,0,0,0,0,0,3,0,1,1,12,Ratnagiri,58.5,248.62
8,15,1,24,3,4,3,6,1,0,1,1,3,Shimla,994.5,5424.57
6,10,2,24,2,5,1,0,3,3,1,3,9,Faridabad,879.3,5175.53
4,1,2,24,1,6,3,5,0,0,1,1,12,Faridabad,562.5,2926.25
6,13,1,24,3,4,3,1,0,0,1,1,7,Kolkata,855.0,5812.5
4,2,2,24,1,0,0,0,3,7,0,0,7,Nagpur,259.2,2056.8
2,9,0,0,3,8,3,1,2,9,1,3,6,New Delhi,1218.6,7548.8
2,9,1,24,2,4,1,5,1,1,0,0,9,Ratnagiri,524.7,5561.04
4,12,0,0,0,0,0,0,0,0,1,3,3,Mumbai,175.5,1198.88
2,12,1,24,3,7,1,7,0,0,1,3,5,Kolkata,1195.5,8366.25
3,8,2,24,0,0,2,2,3,1,0,0,11,Ahmedabad,285.6,1187.62
7,12,2,24,2,5,0,0,3,1,0,0,2,Mumbai,858.6,9968.52
5,7,1,24,1,1,3,4,0,0,1,1,2,Mumbai,290.25,2375.06
4,11,1,24,2,6,1,3,3,1,0,0,8,Hyderabad,759.6,5346.4
5,6,2,24,1,8,0,0,1,3,1,2,5,Dahej,692.1,3301.42
0,0,0,0,3,1,2,1,0,0,1,1,9,Noida,163.5,906.0
5,15,2,24,3,1,2,5,2,2,1,1,9,Shimla,577.05,2602.61
6,10,1,24,0,0,2,6,0,0,0,0,10,Dahej,279.0,1153.3
0,0,1,24,0,0,2,3,2,9,1,0,3,Kolkata,147.6,735.6
2,3,0,0,2,9,2,2,0,0,0,0,8,Noida,835.5,5323.17
3,10,2,24,1,9,1,7,3,7,1,2,8,Pune,779.7,8927.04
3,2,2,24,1,6,1,1,2,6,1,1,7,Kolkata,539.4,3445.5
1,9,0,0,3,7,2,6,2,8,0,0,9,Shimla,1020.45,5599.99
0,0,1,24,3,0,2,8,0,0,0,0,7,Ratnagiri,156.0,999.0
3,7,0,0,2,5,1,8,3,2,0,0,3,Pune,528.45,5610.54
2,5,0,0,3,2,1,8,3,3,1,3,11,Noida,394.8,2341.2
5,13,2,24,1,7,0,0,1,3,0,0,9,Kolkata,680.85,4506.38
6,10,1,24,3,2,3,4,3,8,1,3,3,Ratnagiri,645.3,7152.96
7,8,0,0,1,2,3,3,0,0,0,0,4,Kolkata,243.0,1308.0
4,15,0,0,1,9,1,1,1,2,1,2,2,Faridabad,590.4,3124.34
6,0,0,0,2,4,1,2,3,4,1,0,12,Kolkata,380.4,2253.0
5,5,0,0,0,0,3,0,3,6,0,0,8,Nagpur,77.85,330.86
5,2,0,0,3,3,0,0,0,0,1,3,6,Ahmedabad,495.0,2276.5
4,16,1,24,3,8,0,0,2,9,1,1,9,Ratnagiri,1376.1,16799.52
4,11,1,24,0,0,3,2,3,3,0,0,9,Mumbai,235.8,1816.95
8,8,1,24,1,6,1,0,0,0,0,0,6,Shimla,522.0,2230.47
8,5,1,24,3,0,3,3,1,2,0,0,5,Nagpur,227.4,1730.85
3,14,1,24,0,0,1,6,0,0,0,0,2,Navi Mumbai,220.5,1660.12
6,2,1,24,1,6,0,0,0,0,1,2,5,Dahej,450.0,2042.5
1,2,1,24,0,0,1,4,1,7,1,3,10,Ratnagiri,200.4,1454.1
0,0,1,24,1,6,0,0,3,0,0,0,11,Kolkata,378.0,2235.0
1,7,0,0,2,7,1,6,1,4,1,0,9,Pune,668.55,7459.86
3,7,1,24,1,2,1,5,2,6,1,3,5,Kolkata,342.15,1966.12
1,1,0,0,1,6,3,3,1,9,0,0,11,Navi Mumbai,310.05,2613.69
7,4,0,0,0,0,1,6,2,4,1,0,10,Gurgaon,90.6,229.77
5,2,0,0,1,0,0,0,1,10,1,0,8,Navi Mumbai,34.5,146.62
2,5,1,24,2,3,0,0,1,2,1,1,8,Shimla,425.4,1577.45
6,4,2,24,1,6,1,4,3,1,0,0,6,Vadodara,555.6,2591.62
3,6,1,24,3,5,2,6,2,9,1,3,10,Shimla,948.6,5114.29
5,3,0,0,0,0,1,5,1,1,1,0,8,Shimla,49.95,0.0
1,3,0,0,3,1,3,2,2,7,0,0,2,Vadodara,176.55,690.34
8,7,2,24,2,10,1,6,0,0,0,0,4,Gurgaon,1260.0,7878.5
5,9,2,24,2,0,2,0,1,2,1,3,4,Navi Mumbai,387.15,3677.67
3,16,0,0,3,10,0,0,0,0,1,1,10,Mumbai,1480.5,18177.6
4,16,0,0,0,0,3,4,2,4,0,0,11,Nagpur,189.6,1343.4
8,14,2,24,1,1,0,0,1,0,1,3,2,Pune,580.5,6297.6
8,10,1,24,1,3,1,5,3,8,0,0,11,Navi Mumbai,466.8,4776.84
6,11,0,0,2,5,0,0,3,4,0,0,3,Shimla,612.9,2844.95
1,15,2,24,2,5,0,0,2,7,1,2,12,Ratnagiri,761.55,8687.46
7,9,1,24,1,7,1,4,3,4,0,0,7,Faridabad,591.15,3129.66
6,3,0,0,1,1,2,6,0,0,0,0,1,Ratnagiri,121.5,645.38
5,4,0,0,3,2,3,3,1,0,0,0,12,Vadodara,342.0,1480.9
5,14,0,0,0,0,2,1,2,10,1,2,8,Faridabad,232.5,838.12
7,7,2,24,0,0,2,1,1,8,0,0,11,Pune,341.85,3052.53
4,13,0,0,1,4,1,8,2,6,0,0,6,Hyderabad,335.4,1657.8
5,11,1,24,2,1,0,0,0,0,0,0,12,Chennai,321.75,515.25
5,15,2,24,1,8,3,1,2,4,1,2,3,Kolkata,808.35,5462.62
4,9,1,24,3,8,2,0,3,8,1,0,8,Mumbai,1297.8,15765.96
6,4,0,0,1,3,0,0,0,0,1,3,12,Faridabad,256.5,964.12
4,2,2,24,3,4,2,2,3,9,0,0,3,Kolkata,818.4,5538.0
8,1,1,24,0,0,0,0,0,0,1,1,5,Navi Mumbai,148.5,922.12
8,11,1,24,3,2,0,0,1,0,0,0,9,Shimla,576.0,2595.51
1,5,0,0,3,3,1,2,1,0,1,2,5,Nagpur,467.25,4783.05
3,14,1,24,0,0,3,3,0,0,0,0,6,Kolkata,229.5,1227.0
4,13,1,24,0,0,3,1,2,9,1,0,1,New Delhi,255.6,850.2
8,2,1,24,3,1,0,0,2,0,1,3,7,Mumbai,346.5,3116.7
8,1,2,24,2,0,1,4,0,0,1,0,6,Nagpur,246.0,1921.5
0,0,2,24,3,4,2,0,1,9,1,3,6,Navi Mumbai,834.3,9647.76
0,0,1,24,1,1,1,3,3,2,0,0,1,New Delhi,169.2,507.6
6,9,1,24,2,3,2,5,3,8,0,0,5,Shimla,558.3,2475.86
3,5,0,0,3,3,2,6,1,7,1,0,2,Pune,483.15,5002.47
2,5,0,0,3,6,3,3,1,5,0,0,11,Gurgaon,865.5,5077.55
3,1,0,0,2,8,2,8,1,7,1,1,1,Dahej,805.65,3891.88
2,14,0,0,2,2,2,1,3,9,1,0,11,Mumbai,281.4,2284.35
4,15,0,0,2,8,3,2,1,3,1,2,7,Kolkata,921.6,6312.0
3,5,1,24,3,0,1,7,2,2,0,0,2,Faridabad,167.55,497.14
8,2,1,24,2,2,3,5,3,1,1,0,1,Vadodara,372.6,1640.02
1,5,0,0,1,7,1,6,2,10,0,0,2,Faridabad,368.25,1632.71
3,10,2,24,0,0,2,3,2,7,0,0,12,Chennai,318.3,504.9
7,7,1,24,3,3,0,0,1,8,0,0,7,Dahej,632.85,2993.32
6,3,1,24,1,10,0,0,3,10,0,0,1,Hyderabad,634.5,4220.5
8,3,2,24,2,9,1,4,0,0,1,1,1,Dahej,1114.5,5497.9
1,6,1,24,1,5,3,6,1,6,1,2,6,Ratnagiri,452.7,4582.26
8,3,2,24,2,6,0,0,1,7,1,2,8,Hyderabad,863.4,6280.6
5,8,2,24,3,6,1,4,0,0,0,0,9,Ahmedabad,1128.0,5568.1
3,4,2,24,2,6,1,0,3,4,1,3,11,Ahmedabad,864.9,4199.98
0,0,0,0,2,3,2,3,2,4,1,3,8,Chennai,365.1,645.3
3,13,2,24,0,0,2,6,3,1,1,2,8,Gurgaon,388.35,1762.36
3,4,2,24,3,4,0,0,2,3,1,1,10,Mumbai,812.7,9362.64
1,3,1,24,3,5,0,0,0,0,1,1,4,Ratnagiri,812.25,9356.7
3,10,2,24,0,0,3,7,1,8,0,0,1,Ratnagiri,356.1,3249.18
7,6,0,0,2,5,1,5,0,0,0,0,6,Pune,559.5,6020.4
6,10,2,24,2,8,2,2,0,0,1,2,5,Ratnagiri,1128.0,13524.6
5,7,2,24,3,6,1,5,2,1,0,0,9,Shimla,1122.15,6287.48
6,8,2,24,2,2,2,1,1,6,0,0,4,Noida,517.2,3142.82
1,7,0,0,1,6,1,0,3,2,1,0,6,Gurgaon,292.95,1155.49
5,7,0,0,1,2,0,0,3,6,0,0,3,Navi Mumbai,190.35,1351.09
8,4,2,24,3,10,0,0,1,7,1,3,9,Chennai,1713.9,8333.4
6,12,2,24,2,4,3,6,3,6,1,0,5,Ratnagiri,813.6,9374.52
5,9,0,0,3,1,1,7,3,9,1,2,2,Shimla,334.65,963.98
2,9,1,24,0,0,1,5,2,0,0,0,7,Chennai,163.5,95.25
5,8,2,24,2,9,2,0,0,0,0,0,6,Mumbai,1116.0,13366.2
7,14,2,24,3,2,2,6,2,4,0,0,1,Ahmedabad,752.1,3613.42
5,16,1,24,0,0,1,3,2,7,1,2,4,Gurgaon,358.8,1571.76
8,15,2,24,1,6,2,5,1,2,0,0,8,Chennai,788.4,2780.4
4,16,2,24,0,0,3,4,0,0,1,3,9,Chennai,463.5,940.5
2,0,2,24,1,1,0,0,2,2,1,2,6,New Delhi,310.8,1098.6
1,4,0,0,1,5,2,4,1,2,0,0,9,New Delhi,260.4,871.8
1,15,1,24,3,9,1,6,1,10,0,0,3,Ratnagiri,1386.75,16940.1
2,7,0,0,1,3,0,0,3,5,1,2,6,Ahmedabad,229.5,915.38
2,2,0,0,2,10,1,8,0,0,1,3,9,Nagpur,1000.5,11841.6
3,12,2,24,1,6,3,5,1,2,0,0,4,Shimla,614.4,2855.09
4,2,0,0,0,0,0,0,1,6,1,0,3,Kolkata,25.2,113.4
4,11,2,24,2,0,0,0,3,9,0,0,6,Pune,347.4,3129.12
3,16,2,24,0,0,0,0,3,0,1,2,1,Vadodara,369.0,1621.3
8,7,0,0,0,0,3,8,3,6,0,0,4,Hyderabad,219.6,847.2
2,4,0,0,2,2,3,8,1,0,1,0,6,Noida,270.0,1545.0
2,4,1,24,1,8,3,3,2,6,1,1,8,Kolkata,549.9,3524.25
1,14,1,24,3,10,2,7,0,0,1,0,11,Kolkata,1531.5,10886.25
3,15,2,24,3,1,1,8,0,0,1,0,9,Dahej,476.25,2179.0
3,4,2,24,3,10,2,5,2,0,1,1,8,Hyderabad,1645.5,13319.5
8,0,0,0,3,10,3,3,0,0,0,0,7,Ratnagiri,1377.0,16811.4
1,16,2,24,2,6,3,2,3,0,0,0,9,Hyderabad,810.0,5800.0
1,6,1,24,3,7,1,4,2,8,0,0,8,Faridabad,1097.7,6726.17
6,9,0,0,3,6,1,8,0,0,0,0,7,Mumbai,955.5,11247.6
5,3,1,24,2,2,1,2,3,6,0,0,4,Navi Mumbai,349.35,3156.03
0,0,2,24,3,8,0,0,0,0,0,0,8,Kolkata,1296.0,9120.0
0,0,2,24,3,8,1,2,2,0,0,0,3,Vadodara,1302.0,6472.9
0,0,1,24,3,5,3,7,1,6,1,1,7,Gurgaon,875.7,5149.97
8,10,1,24,3,0,2,4,2,6,1,0,2,Ahmedabad,326.4,1399.78
2,2,0,0,2,5,2,3,3,9,1,2,4,New Delhi,554.4,2503.6
4,12,1,24,2,5,0,0,2,1,0,0,7,Navi Mumbai,668.4,7457.88
0,0,0,0,2,0,2,2,3,1,0,0,3,Mumbai,15.6,66.3
5,10,2,24,0,0,3,7,0,0,1,1,3,Noida,414.0,2466.0
0,0,1,24,2,4,3,2,1,7,0,0,6,Shimla,494.4,2043.89
2,11,0,0,3,9,3,3,3,6,1,3,11,Vadodara,1380.6,6881.62
2,12,0,0,1,5,2,4,1,2,1,1,4,New Delhi,327.9,1175.55
4,11,0,0,2,10,1,7,0,0,1,2,3,Chennai,1065.0,4440.0
8,11,2,24,1,4,2,1,0,0,1,3,6,Gurgaon,667.5,3671.75
0,0,0,0,3,0,1,4,3,7,0,0,10,Ratnagiri,37.2,158.1
5,5,2,24,2,3,0,0,2,10,0,0,12,New Delhi,566.25,2580.62
8,3,0,0,2,6,1,5,2,3,0,0,2,Shimla,616.2,2867.26
1,8,2,24,3,9,3,8,3,1,0,0,11,Ahmedabad,1524.6,7630.42
4,14,0,0,0,0,3,0,0,0,0,0,12,Faridabad,126.0,334.2
7,13,1,24,0,0,0,0,0,0,1,1,11,Chennai,335.25,555.75
7,8,1,24,1,4,1,8,0,0,0,0,10,Nagpur,438.0,4379.4
1,4,2,24,1,10,3,0,1,5,0,0,4,Ahmedabad,681.0,3243.7
5,4,0,0,3,10,0,0,0,0,0,0,6,Noida,1395.0,9155.75
5,0,2,24,3,2,3,0,0,0,0,0,5,Navi Mumbai,486.0,5041.8
2,8,0,0,1,0,0,0,1,4,1,2,12,Ahmedabad,85.8,304.65
8,4,2,24,3,0,2,1,0,0,1,3,10,Mumbai,361.5,3323.7
3,1,0,0,2,1,2,6,0,0,1,3,7,Nagpur,200.25,1452.56
6,14,1,24,2,2,2,0,0,0,1,2,12,Ahmedabad,522.0,2416.9
8,1,0,0,3,6,2,0,0,0,1,0,12,Shimla,828.0,4299.03
4,9,1,24,1,5,3,5,0,0,0,0,7,Ratnagiri,459.0,4669.2
5,0,0,0,1,4,2,0,2,3,1,0,3,Navi Mumbai,187.2,1318.8
1,6,2,24,1,2,3,3,0,0,0,0,6,Noida,346.5,2027.25
1,3,0,0,3,5,3,6,2,1,0,0,9,Shimla,738.15,3691.64
5,8,0,0,3,9,1,5,1,0,0,0,4,Kolkata,1320.0,9300.0
6,5,0,0,2,9,0,0,2,8,1,3,6,Kolkata,964.2,6631.5
8,11,2,24,1,9,3,4,2,3,0,0,4,Gurgaon,862.2,5054.12
0,0,0,0,0,0,3,2,0,0,1,1,8,Mumbai,40.5,172.12
2,10,2,24,1,0,1,0,2,4,0,0,2,Nagpur,270.6,2173.65
8,11,2,24,1,8,2,8,3,0,1,3,10,Gurgaon,889.5,5247.95
8,14,0,0,3,5,1,6,2,0,0,0,6,Ahmedabad,945.0,4616.5
6,13,1,24,3,5,1,5,2,1,1,0,1,Shimla,975.9,5298.83
7,4,0,0,0,0,1,6,0,0,1,2,3,Chennai,126.0,39.0
8,16,0,0,2,1,0,0,1,2,1,2,1,Gurgaon,425.4,2001.33
8,12,2,24,0,0,3,8,0,0,1,2,11,Mumbai,549.0,5881.8
8,4,2,24,1,0,1,4,1,1,1,1,4,Navi Mumbai,323.7,2802.06
6,7,2,24,1,10,2,3,3,3,1,1,1,Pune,811.8,9350.76
7,1,2,24,2,1,1,3,3,8,0,0,3,Hyderabad,359.55,1826.85
2,5,0,0,2,6,1,1,2,1,0,0,2,Ahmedabad,567.9,2655.58
6,4,2,24,1,1,2,7,2,2,1,3,4,Ratnagiri,429.3,4259.34
7,16,2,24,0,0,3,2,0,0,0,0,6,Gurgaon,486.0,2392.2
5,4,2,24,0,0,2,8,2,6,0,0,6,Hyderabad,323.4,1573.8
2,15,1,24,0,0,2,3,2,10,1,3,10,Noida,285.0,1635.0
0,0,1,24,2,0,2,8,2,5,0,0,11,Nagpur,168.0,1122.0
8,4,0,0,1,7,0,0,1,3,1,0,8,Ahmedabad,390.6,1733.62
4,13,2,24,3,2,1,5,3,3,0,0,11,Nagpur,628.8,6935.16
5,12,0,0,2,7,3,7,3,7,0,0,1,Ahmedabad,853.2,4139.14
8,1,1,24,0,0,0,0,1,1,1,0,11,Pune,127.2,703.8
5,3,0,0,0,0,3,8,1,4,0,0,8,Ratnagiri,110.55,533.14
2,10,0,0,3,0,2,2,1,2,1,2,11,Vadodara,104.4,383.7
3,10,0,0,1,2,1,0,2,2,0,0,2,Ratnagiri,162.3,1063.58
7,8,0,0,3,0,2,2,1,9,0,0,5,Gurgaon,148.8,401.46
7,6,2,24,0,0,0,0,0,0,1,3,9,Pune,378.0,3551.4
7,2,2,24,2,9,2,3,0,0,0,0,12,Pune,1075.5,12831.6
2,6,1,24,0,0,1,7,3,1,1,0,7,Ahmedabad,159.6,618.3
2,5,0,0,3,0,1,8,2,9,0,0,11,Shimla,68.1,0.0
7,14,1,24,1,8,2,2,0,0,0,0,4,Nagpur,700.5,7881.6
0,0,0,0,1,10,0,0,1,10,0,0,11,Kolkata,462.0,2865.0
6,15,2,24,2,6,1,6,2,10,1,1,8,Faridabad,1023.0,6195.8
2,6,2,24,2,1,2,4,1,1,0,0,9,Chennai,358.2,624.6
2,12,2,24,1,9,3,7,3,5,0,0,4,Navi Mumbai,756.0,8614.2
2,5,1,24,1,5,2,6,1,3,1,3,3,Faridabad,462.6,2241.27
8,11,0,0,3,10,3,5,3,0,0,0,7,Navi Mumbai,1593.0,19662.6
